Anio,Mes,Procuraduria,Juicios,Fecha
2014,Septiembre,Tampico,15,2014-09-01
2014,Octubre,Tampico,21,2014-10-01
2014,Noviembre,Tampico,15,2014-11-01
2014,Diciembre,Tampico,31,2014-12-01
2015,Enero,Tampico,11,2015-01-01
2015,Febrero,Tampico,13,2015-02-01
2015,Marzo,Tampico,8,2015-03-01
2015,Abril,Tampico,12,2015-04-01
2015,Mayo,Tampico,5,2015-05-01
2015,Junio,Tampico,13,2015-06-01
2015,Julio,Tampico,6,2015-07-01
2015,Agosto,Tampico,10,2015-08-01
2015,Septiembre,Tampico,0,2015-09-01
2015,Octubre,Tampico,11,2015-10-01
2015,Noviembre,Tampico,23,2015-11-01
2015,Diciembre,Tampico,9,2015-12-01
2016,Enero,Tampico,8,2016-01-01
2016,Febrero,Tampico,13,2016-02-01
2016,Marzo,Tampico,7,2016-03-01
2016,Abril,Tampico,13,2016-04-01
2016,Mayo,Tampico,17,2016-05-01
2016,Junio,Tampico,9,2016-06-01
2016,Julio,Tampico,4,2016-07-01
2016,Agosto,Tampico,8,2016-08-01
2016,Septiembre,Tampico,16,2016-09-01
2016,Octubre,Tampico,17,2016-10-01
2016,Noviembre,Tampico,10,2016-11-01
2016,Diciembre,Tampico,8,2016-12-01
2017,Enero,Tampico,9,2017-01-01
2017,Febrero,Tampico,10,2017-02-01
2017,Marzo,Tampico,10,2017-03-01
2017,Abril,Tampico,11,2017-04-01
2017,Mayo,Tampico,16,2017-05-01
2017,Junio,Tampico,18,2017-06-01
2017,Julio,Tampico,8,2017-07-01
2017,Agosto,Tampico,14,2017-08-01
2017,Septiembre,Tampico,19,2017-09-01
2017,Octubre,Tampico,16,2017-10-01
2017,Noviembre,Tampico,16,2017-11-01
2017,Diciembre,Tampico,6,2017-12-01
2018,Enero,Tampico,15,2018-01-01
2018,Febrero,Tampico,16,2018-02-01
2018,Marzo,Tampico,11,2018-03-01
2018,Abril,Tampico,14,2018-04-01
2018,Mayo,Tampico,16,2018-05-01
2018,Junio,Tampico,8,2018-06-01
2018,Julio,Tampico,2,2018-07-01
2018,Agosto,Tampico,8,2018-08-01
2018,Septiembre,Tampico,11,2018-09-01
2018,Octubre,Tampico,11,2018-10-01
2018,Noviembre,Tampico,7,2018-11-01
2018,Diciembre,Tampico,3,2018-12-01
2019,Enero,Tampico,13,2019-01-01
2019,Febrero,Tampico,5,2019-02-01
2019,Marzo,Tampico,15,2019-03-01
2019,Abril,Tampico,12,2019-04-01
2019,Mayo,Tampico,8,2019-05-01
2019,Junio,Tampico,16,2019-06-01
2019,Julio,Tampico,12,2019-07-01
2019,Agosto,Tampico,10,2019-08-01
2019,Septiembre,Tampico,15,2019-09-01
2019,Octubre,Tampico,14,2019-10-01
2019,Noviembre,Tampico,7,2019-11-01
2019,Diciembre,Tampico,7,2019-12-01
2020,Enero,Tampico,10,2020-01-01
2020,Febrero,Tampico,10,2020-02-01
2020,Marzo,Tampico,8,2020-03-01
2020,Abril,Tampico,0,2020-04-01
2020,Mayo,Tampico,0,2020-05-01
2020,Junio,Tampico,0,2020-06-01
2020,Julio,Tampico,2,2020-07-01
2020,Agosto,Tampico,5,2020-08-01
2020,Septiembre,Tampico,0,2020-09-01
2020,Octubre,Tampico,18,2020-10-01
2020,Noviembre,Tampico,12,2020-11-01
2020,Diciembre,Tampico,9,2020-12-01
2021,Enero,Tampico,4,2021-01-01
2021,Febrero,Tampico,13,2021-02-01
2021,Marzo,Tampico,12,2021-03-01
2021,Abril,Tampico,12,2021-04-01
2021,Mayo,Tampico,8,2021-05-01
2021,Junio,Tampico,11,2021-06-01
2021,Julio,Tampico,12,2021-07-01
2021,Agosto,Tampico,12,2021-08-01
2021,Septiembre,Tampico,8,2021-09-01
2021,Octubre,Tampico,11,2021-10-01
2021,Noviembre,Tampico,9,2021-11-01
2021,Diciembre,Tampico,8,2021-12-01
2022,Enero,Tampico,4,2022-01-01
2022,Febrero,Tampico,3,2022-02-01
2022,Marzo,Tampico,8,2022-03-01
2022,Abril,Tampico,4,2022-04-01
2022,Mayo,Tampico,9,2022-05-01
2022,Junio,Tampico,7,2022-06-01
2022,Julio,Tampico,2,2022-07-01
2022,Agosto,Tampico,12,2022-08-01
2022,Septiembre,Tampico,16,2022-09-01
2022,Octubre,Tampico,0,2022-10-01
2022,Noviembre,Tampico,1,2022-11-01
2022,Diciembre,Tampico,1,2022-12-01
2023,Enero,Tampico,2,2023-01-01
2023,Febrero,Tampico,0,2023-02-01
2023,Marzo,Tampico,1,2023-03-01
2023,Abril,Tampico,1,2023-04-01
2023,Mayo,Tampico,0,2023-05-01
2023,Junio,Tampico,3,2023-06-01
2023,Julio,Tampico,1,2023-07-01
2023,Agosto,Tampico,0,2023-08-01
2023,Septiembre,Tampico,2,2023-09-01
2023,Octubre,Tampico,0,2023-10-01
2023,Noviembre,Tampico,1,2023-11-01
2023,Diciembre,Tampico,2,2023-12-01
2012,Diciembre,Tijuana,10,2012-12-01
2013,Enero,Tijuana,42,2013-01-01
2013,Febrero,Tijuana,57,2013-02-01
2013,Marzo,Tijuana,42,2013-03-01
2013,Abril,Tijuana,34,2013-04-01
2013,Mayo,Tijuana,51,2013-05-01
2013,Junio,Tijuana,52,2013-06-01
2013,Julio,Tijuana,17,2013-07-01
2013,Agosto,Tijuana,28,2013-08-01
2013,Septiembre,Tijuana,28,2013-09-01
2013,Octubre,Tijuana,14,2013-10-01
2013,Noviembre,Tijuana,109,2013-11-01
2013,Diciembre,Tijuana,9,2013-12-01
2014,Enero,Tijuana,10,2014-01-01
2014,Febrero,Tijuana,15,2014-02-01
2014,Marzo,Tijuana,7,2014-03-01
2014,Abril,Tijuana,12,2014-04-01
2014,Mayo,Tijuana,18,2014-05-01
2014,Junio,Tijuana,13,2014-06-01
2014,Julio,Tijuana,5,2014-07-01
2014,Agosto,Tijuana,17,2014-08-01
2014,Septiembre,Tijuana,11,2014-09-01
2014,Octubre,Tijuana,15,2014-10-01
2014,Noviembre,Tijuana,9,2014-11-01
2014,Diciembre,Tijuana,118,2014-12-01
2015,Enero,Tijuana,13,2015-01-01
2015,Febrero,Tijuana,14,2015-02-01
2015,Marzo,Tijuana,19,2015-03-01
2015,Abril,Tijuana,19,2015-04-01
2015,Mayo,Tijuana,16,2015-05-01
2015,Junio,Tijuana,23,2015-06-01
2015,Julio,Tijuana,15,2015-07-01
2015,Agosto,Tijuana,12,2015-08-01
2015,Septiembre,Tijuana,16,2015-09-01
2015,Octubre,Tijuana,29,2015-10-01
2015,Noviembre,Tijuana,30,2015-11-01
2015,Diciembre,Tijuana,9,2015-12-01
2016,Enero,Tijuana,7,2016-01-01
2016,Febrero,Tijuana,23,2016-02-01
2016,Marzo,Tijuana,13,2016-03-01
2016,Abril,Tijuana,28,2016-04-01
2016,Mayo,Tijuana,19,2016-05-01
2016,Junio,Tijuana,15,2016-06-01
2016,Julio,Tijuana,15,2016-07-01
2016,Agosto,Tijuana,43,2016-08-01
2016,Septiembre,Tijuana,15,2016-09-01
2016,Octubre,Tijuana,21,2016-10-01
2016,Noviembre,Tijuana,22,2016-11-01
2016,Diciembre,Tijuana,17,2016-12-01
2017,Enero,Tijuana,10,2017-01-01
2017,Febrero,Tijuana,17,2017-02-01
2017,Marzo,Tijuana,15,2017-03-01
2017,Abril,Tijuana,3,2017-04-01
2017,Mayo,Tijuana,22,2017-05-01
2017,Junio,Tijuana,19,2017-06-01
2017,Julio,Tijuana,6,2017-07-01
2017,Agosto,Tijuana,45,2017-08-01
2017,Septiembre,Tijuana,13,2017-09-01
2017,Octubre,Tijuana,11,2017-10-01
2017,Noviembre,Tijuana,37,2017-11-01
2017,Diciembre,Tijuana,4,2017-12-01
2018,Enero,Tijuana,12,2018-01-01
2018,Febrero,Tijuana,17,2018-02-01
2018,Marzo,Tijuana,7,2018-03-01
2018,Abril,Tijuana,7,2018-04-01
2018,Mayo,Tijuana,15,2018-05-01
2018,Junio,Tijuana,9,2018-06-01
2018,Julio,Tijuana,6,2018-07-01
2018,Agosto,Tijuana,33,2018-08-01
2018,Septiembre,Tijuana,12,2018-09-01
2018,Octubre,Tijuana,8,2018-10-01
2018,Noviembre,Tijuana,11,2018-11-01
2018,Diciembre,Tijuana,28,2018-12-01
2019,Enero,Tijuana,6,2019-01-01
2019,Febrero,Tijuana,11,2019-02-01
2019,Marzo,Tijuana,11,2019-03-01
2019,Abril,Tijuana,7,2019-04-01
2019,Mayo,Tijuana,17,2019-05-01
2019,Junio,Tijuana,9,2019-06-01
2019,Julio,Tijuana,9,2019-07-01
2019,Agosto,Tijuana,17,2019-08-01
2019,Septiembre,Tijuana,6,2019-09-01
2019,Octubre,Tijuana,22,2019-10-01
2019,Noviembre,Tijuana,26,2019-11-01
2019,Diciembre,Tijuana,3,2019-12-01
2020,Enero,Tijuana,11,2020-01-01
2020,Febrero,Tijuana,12,2020-02-01
2020,Marzo,Tijuana,12,2020-03-01
2020,Abril,Tijuana,0,2020-04-01
2020,Mayo,Tijuana,0,2020-05-01
2020,Junio,Tijuana,0,2020-06-01
2020,Julio,Tijuana,3,2020-07-01
2020,Agosto,Tijuana,7,2020-08-01
2020,Septiembre,Tijuana,4,2020-09-01
2020,Octubre,Tijuana,23,2020-10-01
2020,Noviembre,Tijuana,37,2020-11-01
2020,Diciembre,Tijuana,14,2020-12-01
2021,Enero,Tijuana,15,2021-01-01
2021,Febrero,Tijuana,16,2021-02-01
2021,Marzo,Tijuana,13,2021-03-01
2021,Abril,Tijuana,12,2021-04-01
2021,Mayo,Tijuana,17,2021-05-01
2021,Junio,Tijuana,17,2021-06-01
2021,Julio,Tijuana,16,2021-07-01
2021,Agosto,Tijuana,15,2021-08-01
2021,Septiembre,Tijuana,28,2021-09-01
2021,Octubre,Tijuana,20,2021-10-01
2021,Noviembre,Tijuana,1,2021-11-01
2021,Diciembre,Tijuana,0,2021-12-01
2022,Enero,Tijuana,6,2022-01-01
2022,Febrero,Tijuana,3,2022-02-01
2022,Marzo,Tijuana,13,2022-03-01
2022,Abril,Tijuana,6,2022-04-01
2022,Mayo,Tijuana,9,2022-05-01
2022,Junio,Tijuana,8,2022-06-01
2022,Julio,Tijuana,2,2022-07-01
2022,Agosto,Tijuana,3,2022-08-01
2022,Septiembre,Tijuana,19,2022-09-01
2022,Octubre,Tijuana,13,2022-10-01
2022,Noviembre,Tijuana,12,2022-11-01
2022,Diciembre,Tijuana,0,2022-12-01
2023,Enero,Tijuana,4,2023-01-01
2023,Febrero,Tijuana,4,2023-02-01
2023,Marzo,Tijuana,12,2023-03-01
2023,Abril,Tijuana,4,2023-04-01
2023,Mayo,Tijuana,6,2023-05-01
2023,Junio,Tijuana,11,2023-06-01
2023,Julio,Tijuana,0,2023-07-01
2023,Agosto,Tijuana,4,2023-08-01
2023,Septiembre,Tijuana,4,2023-09-01
2023,Octubre,Tijuana,12,2023-10-01
2023,Noviembre,Tijuana,0,2023-11-01
2023,Diciembre,Tijuana,1,2023-12-01
2012,Diciembre,Torreón,37,2012-12-01
2013,Enero,Torreón,51,2013-01-01
2013,Febrero,Torreón,131,2013-02-01
2013,Marzo,Torreón,90,2013-03-01
2013,Abril,Torreón,56,2013-04-01
2013,Mayo,Torreón,38,2013-05-01
2013,Junio,Torreón,100,2013-06-01
2013,Julio,Torreón,48,2013-07-01
2013,Agosto,Torreón,50,2013-08-01
2013,Septiembre,Torreón,21,2013-09-01
2013,Octubre,Torreón,33,2013-10-01
2013,Noviembre,Torreón,60,2013-11-01
2013,Diciembre,Torreón,22,2013-12-01
2014,Enero,Torreón,78,2014-01-01
2014,Febrero,Torreón,72,2014-02-01
2014,Marzo,Torreón,57,2014-03-01
2014,Abril,Torreón,40,2014-04-01
2014,Mayo,Torreón,42,2014-05-01
2014,Junio,Torreón,22,2014-06-01
2014,Julio,Torreón,37,2014-07-01
2014,Agosto,Torreón,43,2014-08-01
2014,Septiembre,Torreón,28,2014-09-01
2014,Octubre,Torreón,37,2014-10-01
2014,Noviembre,Torreón,0,2014-11-01
2014,Diciembre,Torreón,19,2014-12-01
2015,Enero,Torreón,6,2015-01-01
2015,Febrero,Torreón,34,2015-02-01
2015,Marzo,Torreón,53,2015-03-01
2015,Abril,Torreón,45,2015-04-01
2015,Mayo,Torreón,27,2015-05-01
2015,Junio,Torreón,43,2015-06-01
2015,Julio,Torreón,12,2015-07-01
2015,Agosto,Torreón,24,2015-08-01
2015,Septiembre,Torreón,10,2015-09-01
2015,Octubre,Torreón,47,2015-10-01
2015,Noviembre,Torreón,9,2015-11-01
2015,Diciembre,Torreón,3,2015-12-01
2016,Enero,Torreón,31,2016-01-01
2016,Febrero,Torreón,16,2016-02-01
2016,Marzo,Torreón,14,2016-03-01
2016,Abril,Torreón,36,2016-04-01
2016,Mayo,Torreón,38,2016-05-01
2016,Junio,Torreón,57,2016-06-01
2016,Julio,Torreón,30,2016-07-01
2016,Agosto,Torreón,18,2016-08-01
2016,Septiembre,Torreón,15,2016-09-01
2016,Octubre,Torreón,18,2016-10-01
2016,Noviembre,Torreón,23,2016-11-01
2016,Diciembre,Torreón,22,2016-12-01
2017,Enero,Torreón,36,2017-01-01
2017,Febrero,Torreón,16,2017-02-01
2017,Marzo,Torreón,30,2017-03-01
2017,Abril,Torreón,26,2017-04-01
2017,Mayo,Torreón,45,2017-05-01
2017,Junio,Torreón,44,2017-06-01
2017,Julio,Torreón,35,2017-07-01
2017,Agosto,Torreón,36,2017-08-01
2017,Septiembre,Torreón,33,2017-09-01
2017,Octubre,Torreón,50,2017-10-01
2017,Noviembre,Torreón,38,2017-11-01
2017,Diciembre,Torreón,14,2017-12-01
2018,Enero,Torreón,62,2018-01-01
2018,Febrero,Torreón,57,2018-02-01
2018,Marzo,Torreón,36,2018-03-01
2018,Abril,Torreón,24,2018-04-01
2018,Mayo,Torreón,43,2018-05-01
2018,Junio,Torreón,4,2018-06-01
2018,Julio,Torreón,0,2018-07-01
2018,Agosto,Torreón,37,2018-08-01
2018,Septiembre,Torreón,40,2018-09-01
2018,Octubre,Torreón,53,2018-10-01
2018,Noviembre,Torreón,28,2018-11-01
2018,Diciembre,Torreón,7,2018-12-01
2019,Enero,Torreón,45,2019-01-01
2019,Febrero,Torreón,15,2019-02-01
2019,Marzo,Torreón,57,2019-03-01
2019,Abril,Torreón,50,2019-04-01
2019,Mayo,Torreón,8,2019-05-01
2019,Junio,Torreón,17,2019-06-01
2019,Julio,Torreón,23,2019-07-01
2019,Agosto,Torreón,41,2019-08-01
2019,Septiembre,Torreón,45,2019-09-01
2019,Octubre,Torreón,54,2019-10-01
2019,Noviembre,Torreón,28,2019-11-01
2019,Diciembre,Torreón,14,2019-12-01
2020,Enero,Torreón,31,2020-01-01
2020,Febrero,Torreón,32,2020-02-01
2020,Marzo,Torreón,48,2020-03-01
2020,Abril,Torreón,0,2020-04-01
2020,Mayo,Torreón,0,2020-05-01
2020,Junio,Torreón,33,2020-06-01
2020,Julio,Torreón,24,2020-07-01
2020,Agosto,Torreón,16,2020-08-01
2020,Septiembre,Torreón,20,2020-09-01
2020,Octubre,Torreón,40,2020-10-01
2020,Noviembre,Torreón,51,2020-11-01
2020,Diciembre,Torreón,6,2020-12-01
2021,Enero,Torreón,18,2021-01-01
2021,Febrero,Torreón,33,2021-02-01
2021,Marzo,Torreón,28,2021-03-01
2021,Abril,Torreón,28,2021-04-01
2021,Mayo,Torreón,37,2021-05-01
2021,Junio,Torreón,32,2021-06-01
2021,Julio,Torreón,23,2021-07-01
2021,Agosto,Torreón,49,2021-08-01
2021,Septiembre,Torreón,48,2021-09-01
2021,Octubre,Torreón,36,2021-10-01
2021,Noviembre,Torreón,19,2021-11-01
2021,Diciembre,Torreón,18,2021-12-01
2022,Enero,Torreón,14,2022-01-01
2022,Febrero,Torreón,15,2022-02-01
2022,Marzo,Torreón,13,2022-03-01
2022,Abril,Torreón,17,2022-04-01
2022,Mayo,Torreón,14,2022-05-01
2022,Junio,Torreón,8,2022-06-01
2022,Julio,Torreón,13,2022-07-01
2022,Agosto,Torreón,24,2022-08-01
2022,Septiembre,Torreón,39,2022-09-01
2022,Octubre,Torreón,0,2022-10-01
2022,Noviembre,Torreón,3,2022-11-01
2022,Diciembre,Torreón,0,2022-12-01
2023,Enero,Torreón,6,2023-01-01
2023,Febrero,Torreón,1,2023-02-01
2023,Marzo,Torreón,4,2023-03-01
2023,Abril,Torreón,2,2023-04-01
2023,Mayo,Torreón,10,2023-05-01
2023,Junio,Torreón,14,2023-06-01
2023,Julio,Torreón,3,2023-07-01
2023,Agosto,Torreón,8,2023-08-01
2023,Septiembre,Torreón,10,2023-09-01
2023,Octubre,Torreón,8,2023-10-01
2023,Noviembre,Torreón,6,2023-11-01
2023,Diciembre,Torreón,6,2023-12-01
2012,Diciembre,Nueva Rosita 2,0,2012-12-01
2013,Enero,Nueva Rosita 2,0,2013-01-01
2013,Febrero,Nueva Rosita 2,0,2013-02-01
2013,Marzo,Nueva Rosita 2,0,2013-03-01
2013,Abril,Nueva Rosita 2,0,2013-04-01
2013,Mayo,Nueva Rosita 2,0,2013-05-01
2013,Junio,Nueva Rosita 2,0,2013-06-01
2013,Julio,Nueva Rosita 2,0,2013-07-01
2013,Agosto,Nueva Rosita 2,0,2013-08-01
2013,Septiembre,Nueva Rosita 2,0,2013-09-01
2013,Octubre,Nueva Rosita 2,0,2013-10-01
2013,Noviembre,Nueva Rosita 2,0,2013-11-01
2013,Diciembre,Nueva Rosita 2,0,2013-12-01
2014,Enero,Nueva Rosita 2,0,2014-01-01
2014,Febrero,Nueva Rosita 2,0,2014-02-01
2014,Marzo,Nueva Rosita 2,0,2014-03-01
2014,Abril,Nueva Rosita 2,0,2014-04-01
2014,Mayo,Nueva Rosita 2,0,2014-05-01
2014,Junio,Nueva Rosita 2,0,2014-06-01
2014,Julio,Nueva Rosita 2,0,2014-07-01
2014,Agosto,Nueva Rosita 2,0,2014-08-01
2014,Septiembre,Nueva Rosita 2,0,2014-09-01
2014,Octubre,Nueva Rosita 2,0,2014-10-01
2014,Noviembre,Nueva Rosita 2,0,2014-11-01
2014,Diciembre,Nueva Rosita 2,0,2014-12-01
2015,Enero,Nueva Rosita 2,0,2015-01-01
2015,Febrero,Nueva Rosita 2,0,2015-02-01
2015,Marzo,Nueva Rosita 2,0,2015-03-01
2015,Abril,Nueva Rosita 2,0,2015-04-01
2015,Mayo,Nueva Rosita 2,0,2015-05-01
2015,Junio,Nueva Rosita 2,0,2015-06-01
2015,Julio,Nueva Rosita 2,0,2015-07-01
2015,Agosto,Nueva Rosita 2,0,2015-08-01
2015,Septiembre,Nueva Rosita 2,0,2015-09-01
2015,Octubre,Nueva Rosita 2,0,2015-10-01
2015,Noviembre,Nueva Rosita 2,0,2015-11-01
2015,Diciembre,Nueva Rosita 2,0,2015-12-01
2016,Enero,Nueva Rosita 2,0,2016-01-01
2016,Febrero,Nueva Rosita 2,0,2016-02-01
2016,Marzo,Nueva Rosita 2,0,2016-03-01
2016,Abril,Nueva Rosita 2,0,2016-04-01
2016,Mayo,Nueva Rosita 2,0,2016-05-01
2016,Junio,Nueva Rosita 2,0,2016-06-01
2016,Julio,Nueva Rosita 2,0,2016-07-01
2016,Agosto,Nueva Rosita 2,0,2016-08-01
2016,Septiembre,Nueva Rosita 2,0,2016-09-01
2016,Octubre,Nueva Rosita 2,0,2016-10-01
2016,Noviembre,Nueva Rosita 2,0,2016-11-01
2016,Diciembre,Nueva Rosita 2,0,2016-12-01
2017,Enero,Nueva Rosita 2,0,2017-01-01
2017,Febrero,Nueva Rosita 2,0,2017-02-01
2017,Marzo,Nueva Rosita 2,0,2017-03-01
2017,Abril,Nueva Rosita 2,0,2017-04-01
2017,Mayo,Nueva Rosita 2,0,2017-05-01
2017,Junio,Nueva Rosita 2,0,2017-06-01
2017,Julio,Nueva Rosita 2,0,2017-07-01
2017,Agosto,Nueva Rosita 2,0,2017-08-01
2017,Septiembre,Nueva Rosita 2,0,2017-09-01
2017,Octubre,Nueva Rosita 2,0,2017-10-01
2017,Noviembre,Nueva Rosita 2,0,2017-11-01
2017,Diciembre,Nueva Rosita 2,0,2017-12-01
2018,Enero,Nueva Rosita 2,0,2018-01-01
2018,Febrero,Nueva Rosita 2,0,2018-02-01
2018,Marzo,Nueva Rosita 2,0,2018-03-01
2018,Abril,Nueva Rosita 2,0,2018-04-01
2018,Mayo,Nueva Rosita 2,0,2018-05-01
2018,Junio,Nueva Rosita 2,0,2018-06-01
2018,Julio,Nueva Rosita 2,0,2018-07-01
2018,Agosto,Nueva Rosita 2,0,2018-08-01
2018,Septiembre,Nueva Rosita 2,0,2018-09-01
2018,Octubre,Nueva Rosita 2,0,2018-10-01
2018,Noviembre,Nueva Rosita 2,0,2018-11-01
2018,Diciembre,Nueva Rosita 2,0,2018-12-01
2019,Enero,Nueva Rosita 2,0,2019-01-01
2019,Febrero,Nueva Rosita 2,0,2019-02-01
2019,Marzo,Nueva Rosita 2,0,2019-03-01
2019,Abril,Nueva Rosita 2,0,2019-04-01
2019,Mayo,Nueva Rosita 2,0,2019-05-01
2019,Junio,Nueva Rosita 2,0,2019-06-01
2019,Julio,Nueva Rosita 2,0,2019-07-01
2019,Agosto,Nueva Rosita 2,0,2019-08-01
2019,Septiembre,Nueva Rosita 2,0,2019-09-01
2019,Octubre,Nueva Rosita 2,0,2019-10-01
2019,Noviembre,Nueva Rosita 2,0,2019-11-01
2019,Diciembre,Nueva Rosita 2,0,2019-12-01
2020,Enero,Nueva Rosita 2,0,2020-01-01
2020,Febrero,Nueva Rosita 2,0,2020-02-01
2020,Marzo,Nueva Rosita 2,0,2020-03-01
2020,Abril,Nueva Rosita 2,0,2020-04-01
2020,Mayo,Nueva Rosita 2,0,2020-05-01
2020,Junio,Nueva Rosita 2,0,2020-06-01
2020,Julio,Nueva Rosita 2,0,2020-07-01
2020,Agosto,Nueva Rosita 2,0,2020-08-01
2020,Septiembre,Nueva Rosita 2,0,2020-09-01
2020,Octubre,Nueva Rosita 2,0,2020-10-01
2020,Noviembre,Nueva Rosita 2,0,2020-11-01
2020,Diciembre,Nueva Rosita 2,0,2020-12-01
2021,Enero,Nueva Rosita 2,0,2021-01-01
2021,Febrero,Nueva Rosita 2,0,2021-02-01
2021,Marzo,Nueva Rosita 2,0,2021-03-01
2021,Abril,Nueva Rosita 2,0,2021-04-01
2021,Mayo,Nueva Rosita 2,0,2021-05-01
2021,Junio,Nueva Rosita 2,0,2021-06-01
2021,Julio,Nueva Rosita 2,0,2021-07-01
2021,Agosto,Nueva Rosita 2,0,2021-08-01
2021,Septiembre,Nueva Rosita 2,0,2021-09-01
2021,Octubre,Nueva Rosita 2,0,2021-10-01
2021,Noviembre,Nueva Rosita 2,0,2021-11-01
2021,Diciembre,Nueva Rosita 2,0,2021-12-01
2022,Enero,Nueva Rosita 2,0,2022-01-01
2022,Febrero,Nueva Rosita 2,0,2022-02-01
2022,Marzo,Nueva Rosita 2,0,2022-03-01
2022,Abril,Nueva Rosita 2,0,2022-04-01
2022,Mayo,Nueva Rosita 2,0,2022-05-01
2022,Junio,Nueva Rosita 2,0,2022-06-01
2022,Julio,Nueva Rosita 2,0,2022-07-01
2022,Agosto,Nueva Rosita 2,0,2022-08-01
2022,Septiembre,Nueva Rosita 2,0,2022-09-01
2022,Octubre,Nueva Rosita 2,0,2022-10-01
2022,Noviembre,Nueva Rosita 2,0,2022-11-01
2022,Diciembre,Nueva Rosita 2,0,2022-12-01
2023,Enero,Nueva Rosita 2,0,2023-01-01
2023,Febrero,Nueva Rosita 2,0,2023-02-01
2023,Marzo,Nueva Rosita 2,0,2023-03-01
2023,Abril,Nueva Rosita 2,0,2023-04-01
2023,Mayo,Nueva Rosita 2,0,2023-05-01
2023,Junio,Nueva Rosita 2,0,2023-06-01
2023,Julio,Nueva Rosita 2,0,2023-07-01
2023,Agosto,Nueva Rosita 2,0,2023-08-01
2023,Septiembre,Nueva Rosita 2,0,2023-09-01
2023,Octubre,Nueva Rosita 2,0,2023-10-01
2023,Noviembre,Nueva Rosita 2,0,2023-11-01
2023,Diciembre,Nueva Rosita 2,0,2023-12-01
2012,Diciembre,Sabinas 3,0,2012-12-01
2013,Enero,Sabinas 3,0,2013-01-01
2013,Febrero,Sabinas 3,0,2013-02-01
2013,Marzo,Sabinas 3,0,2013-03-01
2013,Abril,Sabinas 3,0,2013-04-01
2013,Mayo,Sabinas 3,0,2013-05-01
2013,Junio,Sabinas 3,0,2013-06-01
2013,Julio,Sabinas 3,0,2013-07-01
2013,Agosto,Sabinas 3,0,2013-08-01
2013,Septiembre,Sabinas 3,0,2013-09-01
2013,Octubre,Sabinas 3,0,2013-10-01
2013,Noviembre,Sabinas 3,0,2013-11-01
2013,Diciembre,Sabinas 3,0,2013-12-01
2014,Enero,Sabinas 3,0,2014-01-01
2014,Febrero,Sabinas 3,0,2014-02-01
2014,Marzo,Sabinas 3,0,2014-03-01
2014,Abril,Sabinas 3,0,2014-04-01
2014,Mayo,Sabinas 3,0,2014-05-01
2014,Junio,Sabinas 3,0,2014-06-01
2014,Julio,Sabinas 3,0,2014-07-01
2014,Agosto,Sabinas 3,0,2014-08-01
2014,Septiembre,Sabinas 3,0,2014-09-01
2014,Octubre,Sabinas 3,0,2014-10-01
2014,Noviembre,Sabinas 3,0,2014-11-01
2014,Diciembre,Sabinas 3,0,2014-12-01
2015,Enero,Sabinas 3,0,2015-01-01
2015,Febrero,Sabinas 3,0,2015-02-01
2015,Marzo,Sabinas 3,0,2015-03-01
2015,Abril,Sabinas 3,0,2015-04-01
2015,Mayo,Sabinas 3,0,2015-05-01
2015,Junio,Sabinas 3,0,2015-06-01
2015,Julio,Sabinas 3,0,2015-07-01
2015,Agosto,Sabinas 3,0,2015-08-01
2015,Septiembre,Sabinas 3,0,2015-09-01
2015,Octubre,Sabinas 3,0,2015-10-01
2015,Noviembre,Sabinas 3,0,2015-11-01
2015,Diciembre,Sabinas 3,0,2015-12-01
2016,Enero,Sabinas 3,0,2016-01-01
2016,Febrero,Sabinas 3,0,2016-02-01
2016,Marzo,Sabinas 3,0,2016-03-01
2016,Abril,Sabinas 3,0,2016-04-01
2016,Mayo,Sabinas 3,0,2016-05-01
2016,Junio,Sabinas 3,0,2016-06-01
2016,Julio,Sabinas 3,0,2016-07-01
2016,Agosto,Sabinas 3,0,2016-08-01
2016,Septiembre,Sabinas 3,0,2016-09-01
2016,Octubre,Sabinas 3,0,2016-10-01
2016,Noviembre,Sabinas 3,0,2016-11-01
2016,Diciembre,Sabinas 3,0,2016-12-01
2017,Enero,Sabinas 3,0,2017-01-01
2017,Febrero,Sabinas 3,0,2017-02-01
2017,Marzo,Sabinas 3,0,2017-03-01
2017,Abril,Sabinas 3,0,2017-04-01
2017,Mayo,Sabinas 3,0,2017-05-01
2017,Junio,Sabinas 3,0,2017-06-01
2017,Julio,Sabinas 3,0,2017-07-01
2017,Agosto,Sabinas 3,0,2017-08-01
2017,Septiembre,Sabinas 3,0,2017-09-01
2017,Octubre,Sabinas 3,0,2017-10-01
2017,Noviembre,Sabinas 3,0,2017-11-01
2017,Diciembre,Sabinas 3,0,2017-12-01
2018,Enero,Sabinas 3,0,2018-01-01
2018,Febrero,Sabinas 3,0,2018-02-01
2018,Marzo,Sabinas 3,0,2018-03-01
2018,Abril,Sabinas 3,0,2018-04-01
2018,Mayo,Sabinas 3,0,2018-05-01
2018,Junio,Sabinas 3,0,2018-06-01
2018,Julio,Sabinas 3,0,2018-07-01
2018,Agosto,Sabinas 3,0,2018-08-01
2018,Septiembre,Sabinas 3,0,2018-09-01
2018,Octubre,Sabinas 3,0,2018-10-01
2018,Noviembre,Sabinas 3,0,2018-11-01
2018,Diciembre,Sabinas 3,0,2018-12-01
